"corpus","file","row","axis","direction","screen","flags","evidence","text"
"live_questionnaire","data/questionnaires/q005.json","15","Empathy","detachment","conditional_only","conditional_only","When","When I hear about a group of people in serious trouble, I seldom feel any concern for them."
"live_questionnaire","data/questionnaires/q005.json","16","Conscientiousness","conscientious","no_lexical_cue","","","I resist starting new projects until current ones are at a natural stopping point."
"live_questionnaire","data/questionnaires/q005.json","17","Reactivity","low-reactive","no_lexical_cue","","","I experience the ebb and flow of life at a volume that never requires me to adjust."
"live_questionnaire","data/questionnaires/q005.json","18","Reactivity","high-reactive","conditional_only","conditional_only","when","I tend to re-feel past emotional experiences at nearly their original intensity when I remember them."
"live_questionnaire","data/questionnaires/q005.json","19","Empathy","detachment","no_lexical_cue","","","Someone's tears or visible distress rarely change what I want to do."
"live_questionnaire","data/questionnaires/q005.json","20","Empathy","empathy","conditional_only","conditional_only","When","When I hear that someone is having a hard time, I usually wish things would go better for them."
"live_questionnaire","data/questionnaires/q005.json","21","Social Attunement","hypo-attuned","no_lexical_cue","","","I do not naturally decode the layers of meaning in polite conversation."
"live_questionnaire","data/questionnaires/q005.json","22","Agency","agentic","no_lexical_cue","","","I naturally position myself at the center of decision-making networks."
"live_questionnaire","data/questionnaires/q005.json","23","Agency","yielding","context_candidate","setting","team","I always consult with my team before making commitments that involve them."
"live_questionnaire","data/questionnaires/q005.json","24","Agency","yielding","conditional_only","conditional_only","When; if; before","When I have a vision, I wait to see if others share it before moving forward."
"live_questionnaire","data/questionnaires/q005.json","25","Conscientiousness","spontaneous","no_lexical_cue","","","I give my full attention to what's happening now and prepare for future obligations closer to the time."
"live_questionnaire","data/questionnaires/q005.json","26","Self-Orientation","self-focus","no_lexical_cue","","","I find that saying no to requests that dilute my focus is one of my most valuable habits."
"live_questionnaire","data/questionnaires/q005.json","27","Self-Orientation","altruism","no_lexical_cue","","","I feel a responsibility to contribute more than my fair share."
"live_questionnaire","data/questionnaires/q005.json","28","Conscientiousness","spontaneous","no_lexical_cue","","","I prefer to let my day unfold naturally rather than follow a rigid schedule."
"live_questionnaire","data/questionnaires/q005.json","29","Agency","yielding","conditional_only","conditional_only","if","I tend to wait and see if the group will name the elephant in the room on its own."
"live_questionnaire","data/questionnaires/q005.json","30","Social Attunement","hyper-attuned","conditional_only","conditional_only","when","I can tell when two people in a room are aware of each other even when they are not interacting."
"live_questionnaire","data/questionnaires/q005.json","31","Conscientiousness","conscientious","no_lexical_cue","","","I approach important decisions by gathering information and analyzing options systematically."
"live_questionnaire","data/questionnaires/q005.json","32","Conscientiousness","spontaneous","conditional_only","conditional_only","if","I rarely make backup plans because I trust my ability to improvise if things go sideways."
"live_questionnaire","data/questionnaires/q005.json","33","Reactivity","low-reactive","no_lexical_cue","","","I notice that excitement in me feels like a pleasant warmth rather than a roaring fire."
"live_questionnaire","data/questionnaires/q005.json","34","Agency","agentic","conditional_only","conditional_only","when","I find it hard to stay quiet when I disagree with the group's direction."
"live_questionnaire","data/questionnaires/q005.json","35","Reactivity","low-reactive","context_candidate","event","crisis","I can be in the middle of a crisis and still feel internally composed."
"live_questionnaire","data/questionnaires/q005.json","36","Empathy","detachment","no_lexical_cue","","","Learning about serious harm to people far away leaves me with little wish to see it end."
"live_questionnaire","data/questionnaires/q006.json","1","Agency","agentic","context_candidate","setting","team","I find it energizing to direct a team through a challenging situation."
"live_questionnaire","data/questionnaires/q006.json","2","Reactivity","high-reactive","no_lexical_cue","","","I have cried from the sheer intensity of a sunset, a piece of art, or an act of kindness."
"live_questionnaire","data/questionnaires/q006.json","3","Social Attunement","hyper-attuned","no_lexical_cue","","","I sense the unspoken ranking of whose time is considered most valuable in a professional setting."
"live_questionnaire","data/questionnaires/q006.json","4","Empathy","detachment","context_candidate","relationship","coworker","When a coworker or neighbor is struggling, I feel little wish to help them."
"live_questionnaire","data/questionnaires/q006.json","5","Conscientiousness","conscientious","no_lexical_cue","","","I verify that backups of important data are running correctly on a regular basis."
"live_questionnaire","data/questionnaires/q006.json","6","Self-Orientation","altruism","no_lexical_cue","","","I feel a deep sense of duty to use everything I have in service of others."
"live_questionnaire","data/questionnaires/q006.json","7","Reactivity","low-reactive","no_lexical_cue","","","I notice that emotional content in conversations registers with me but doesn't alter my breathing or posture."
